Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0031,0125,0217,0229,0233,0063,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
ACTIVO,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO SANTANDER CENTRAL HISPANO ,BANCO ESPAÑOL DE CRÉDITO ,BANCO SABADELL,BANCO POPULAR ESPAÑOL ,BANKINTER ,BANCO PASTOR ,BANESTO BANCO DE EMISIONES ,BARCLAYS BANK ,BANCO DE CRÉDITO LOCAL DE ESPAÑA,BANCO DE VALENCIA,DEUTSCHE BANK S.A.E.,BANCO DE ANDALUCÍA,BBVA BANCO DE FINANCIACIÓN,SANTANDER INVESTMENT SERVICES,SANTANDER CONSUMER FINANCE,BANCO GUIPUZCOANO,BANCA MARCH,OPEN BANK SANTANDER CONSUMER,BANCO DE CASTILLA ,BANCO BANIF,BANCO DE GALICIA,BANCO COOPERATIVO ESPAÑOL ,BANCO SIMEON,BANCO GALLEGO,BANCO URQUIJO ,BANCO DE VASCONIA ,BANCO ESPIRITO SANTO ,DEXIA SABADELL BANCO LOCAL,BANCO DEPOSITARIO BBVA ,BANCO IXIS URQUIJO,CITIBANK ESPAÑA ,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO DE CRÉDITO BALEAR,UNO-E BANK,GENERAL ELECTRIC CAPITAL BANK,SABADELL BANCA PRIVADA ,BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,BANKOA ,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO POPULAR HIPOTECARIO ,BANCA PUEYO,BANCO DE DEPÓSITOS,BANCO ETCHEVERRÍA ,BANCOFAR ,BANCO HALIFAX HISPANIA,BANCOPOPULAR-E,POPULAR BANCA PRIVADA,BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BNP PARIBAS ESPAÑA ,EBN BANCO DE NEGOCIOS,BANCO INDUSTRIAL DE BILBAO ,BANCO CETELEM,UBS ESPAÑA,BANCO DE MADRID ,BANCO ALCALÁ ,BANCO INVERSIS NET,"FINANZIA, BANCO DE CRÉDITO ",ALTAE BANCO,BANCO DE EUROPA ,BANCO FINANTIA SOFINLOC ,PRIVAT BANK ,BANCO EUROPEO DE FINANZAS,BANCO CONDAL ,DEUTSCHE BANK CREDIT ,BANCO ÁRABE ESPAÑOL ,BANCO DE PROMOCIÓN DE NEGOCIOS ,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,ALLFUNDS BANK,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,TOTAL BANCOS
1. CAJA Y DEPÓSITOS EN BANCOS CENTRALES ..........................................................................................................,"27,07,634","26,57,154","5,12,616","5,33,613","5,30,498","4,35,916","1,85,122",0,"3,25,194","3,34,623","55,257","1,94,015","1,56,772","89,868","45,289","70,818","1,29,617","1,84,647","66,945","55,855","8,535","55,450","4,26,860","24,940","44,598","24,244","35,908","23,087","2,511",1,"2,365","64,522","5,363","29,797","19,695",167,"5,317","19,813","15,296","6,349",125,"15,087","5,832","9,526","3,814","23,094","2,949","1,838",101,"2,650",718,13,24,"12,818","4,788",199,"18,580",66,575,1,711,764,20,267,280,"1,568",13,"3,758",0,0,13,1,0,"1,01,96,464"
2. CARTERA DE NEGOCIACIÓN ..................................................................................................................................................................................,"3,12,23,865","2,40,60,091","58,26,184","80,170","15,02,171","46,31,377","51,244","1,47,265","69,598","27,574","3,002","2,32,312",119,"3,45,287",642,"31,970","46,416","6,971",0,295,"64,305",787,"14,03,642",0,"2,936","17,389",47,0,0,0,20,"7,529","19,451",68,136,2,"3,061","11,023","1,235",7,0,103,0,108,0,"20,260",1,0,0,664,"17,976",0,0,"6,160",990,0,"2,511",0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,"6,98,67,222"
2.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,260"
2.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4. Valores representativos de deuda ..........................................................................................................,"1,30,23,683","94,35,491","29,82,783",60,"1,02,685","43,27,317","33,597",0,"34,864",0,0,"2,675",0,0,0,0,0,0,0,0,"5,523",0,"12,63,226",0,0,"10,397",0,0,0,0,0,0,"1,845",0,0,0,"2,951","7,528",0,0,0,0,0,0,0,0,0,0,0,0,"17,554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,12,52,179"
2.5. Otros instrumentos de capital ..........................................................................................................,"59,14,947","27,59,515","10,74,646",0,"10,25,671","39,811","1,095",0,0,0,0,0,0,0,0,0,"21,470","5,631",0,0,0,0,"22,316",0,0,95,0,0,0,0,0,0,54,0,0,2,0,"2,024",0,0,0,0,0,108,0,0,0,0,0,546,99,0,0,0,0,0,"2,511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,08,70,541"
2.6. Derivados de negociación ......................................................................................................................................................................,"1,22,85,235","1,18,65,085","17,68,755","80,110","3,73,815","2,64,249","16,552","1,47,265","34,734","27,574","3,002","2,29,637",119,"3,45,287",642,"31,970","24,946","1,339",0,295,"58,782",787,"1,18,100",0,"2,936","6,897",47,0,0,0,20,"7,529","17,552",68,136,0,110,"1,471","1,235",7,0,103,0,0,0,0,1,0,0,118,323,0,0,"6,160",990,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,"2,77,24,241"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"40,60,887","62,64,503","25,17,840",0,"62,338","40,02,508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,72,575",0,0,"7,750",0,0,0,0,0,0,0,0,0,0,0,"4,083",0,0,0,0,0,0,0,0,0,0,0,0,"12,287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,77,04,771"
