Var,0182,0049,0030,0081,0075,0128,0065,0072,0093,0224,0004,0042,0019,0061,1004,0038,0036,0129,0073,0082,0097,0046,0086,0223,0231,0095,0198,0094,0130,0057,0122,0024,0185,0227,0233,0216,0009,0138,0059,0078,0232,0186,0142,0226,0099,0229,0031,0217,0125,0003,0063,0220,0211,0225,0058,0136,0113,0188,0184,0011,0133,0200,0021,0205,0219,0132,0115,0121,0091,0083,0234
ACTIVO,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO SANTANDER ,BANCO ESPAÑOL DE CRÉDITO ,BANCO SABADELL,BANCO POPULAR ESPAÑOL ,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANCO GUIPUZCOANO,DEUTSCHE BANK S.A.E.,BANCA MARCH,BANCO DE CRÉDITO LOCAL DE ESPAÑA,BANESTO BANCO DE EMISIONES ,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,BANCO DE CASTILLA ,BANCO DE GALICIA,BANCO GALLEGO,BANCO BANIF,GENERAL ELECTRIC CAPITAL BANK,DEXIA SABADELL,BANCO DE VASCONIA ,BANCO COOPERATIVO ESPAÑOL ,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO CAIXA GERAL,BANCO DEPOSITARIO BBVA ,CITIBANK ESPAÑA ,BANCO DE CRÉDITO BALEAR,BANCO URQUIJO SABADELL BANCA PRIVADA ,UNO-E BANK,POPULAR BANCA PRIVADA,BANCO POPULAR HIPOTECARIO ,"FINANZIA, BANCO DE CRÉDITO ",BANKOA ,BANCO DE MADRID ,BANCA PUEYO,BANCO INVERSIS,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,UBS BANK,ALTAE BANCO,BANCOPOPULAR-E,BANCO ETCHEVERRÍA ,BANCO HALIFAX HISPANIA,BANCOFAR ,BANCO DE DEPÓSITOS,BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO FINANTIA SOFINLOC ,EBN BANCO DE NEGOCIOS,BANCO CETELEM,BNP PARIBAS ESPAÑA ,ARESBANK ,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK ,BANCO CONDAL ,DEUTSCHE BANK CREDIT ,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,BANCO CAMINOS
1. CAJA Y DEPÓSITOS EN BANCOS CENTRALES ..........................................................................................................,"36,70,774","2,16,60,725","10,20,854","13,60,317","15,71,101","5,26,976","9,72,973","4,84,737","1,88,430","1,20,741","1,30,457","2,82,804","1,63,820","1,77,041","16,242",0,"49,136","1,15,290","66,782","61,583","47,988","88,699","2,06,418","8,994","4,595","50,681","13,65,966","4,656","36,227",0,"40,000","28,927","28,781","20,371","11,107",54,35,"18,368","6,291","23,352","8,376","4,703","18,943","21,451","28,263","3,489","13,712","60,155","1,108","4,930",106,"1,044","2,739",5,"3,545","1,20,659",0,581,5,15,0,803,1,34,"1,001",0,0,0,0,0,"9,490"
2. CARTERA DE NEGOCIACIÓN ..................................................................................................................................................................................,"5,67,32,476","7,40,03,038","57,18,760","11,00,099","15,43,610","20,64,300","1,18,438","4,90,743","45,020","1,93,072","2,89,785","1,95,556","6,62,885","16,727","89,943","2,37,214","18,815","2,80,705",0,"8,002","9,075","6,418","1,81,142",0,"78,908","79,291","15,12,476","1,54,099",0,0,"1,357","1,536","4,664",31,"2,709",0,15,"1,722",281,0,"32,776",87,"4,914","21,145",0,3,"1,360",0,429,0,0,33,"53,332",0,39,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0
2.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,51,648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Crédito a la clientela ......................................................................................................................................................................,0,"31,853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4. Valores representativos de deuda ..........................................................................................................,"1,49,93,642","2,06,27,287","2,85,760",58,"67,705","16,53,343","3,304","3,99,098",0,0,0,"1,47,627","7,249",0,0,0,0,0,0,0,0,0,"1,779",0,0,0,"13,71,369",283,0,0,0,0,0,0,710,0,0,0,0,0,"26,040",0,"1,660",0,0,0,"1,009",0,0,0,0,0,"47,127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5. Otros instrumentos de capital ..........................................................................................................,"69,01,175","29,99,970","9,34,336",0,"38,930","79,726",0,"2,147",0,0,0,157,0,"1,392",0,0,0,0,0,0,0,0,0,0,0,0,"13,696",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,736",0,"2,183",0,0,0,38,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6. Derivados de negociación ......................................................................................................................................................................,"3,48,37,659","5,03,43,928","44,98,664","11,00,041","14,36,975","3,31,231","1,15,134","89,498","45,020","1,93,072","2,89,785","47,772","6,55,636","15,335","89,943","2,37,214","18,815","2,80,705",0,"8,002","9,075","6,418","1,79,363",0,"78,908","79,291","1,27,411","2,168",0,0,"1,357","1,536","4,664",31,"1,999",0,15,"1,722",281,0,0,87,"1,071","21,145",0,3,313,0,429,0,0,33,"5,925",0,39,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía ..........................................................................................................,"27,95,432","1,04,55,461","2,50,498",0,"22,882","12,20,762",0,0,0,0,0,"1,36,197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,35,313","1,39,770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,"29,942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
