Var,0182,0049,0030,0081,0075,0128,0065,0072,0093,0224,0004,0042,0019,0061,1004,0038,0036,0129,0073,0082,0097,0046,0086,0223,0231,0095,0198,0094,0130,0057,0122,0024,0185,0227,0233,0216,0009,0138,0059,0078,0232,0186,0142,0226,0099,0229,0031,0217,0125,0003,0063,0220,0211,0225,0058,0136,0113,0188,0184,0011,0133,0200,0021,0205,0219,0132,0115,0121,0091,0083,0234
ACTIVO,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO SANTANDER ,BANCO ESPAÑOL DE CRÉDITO ,BANCO SABADELL,BANCO POPULAR ESPAÑOL ,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANCO GUIPUZCOANO,DEUTSCHE BANK S.A.E.,BANCA MARCH,BANCO DE CRÉDITO LOCAL DE ESPAÑA,BANESTO BANCO DE EMISIONES ,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,BANCO DE CASTILLA ,BANCO DE GALICIA,BANCO GALLEGO,BANCO BANIF,GENERAL ELECTRIC CAPITAL BANK,DEXIA SABADELL,BANCO DE VASCONIA ,BANCO COOPERATIVO ESPAÑOL ,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO CAIXA GERAL,BANCO DEPOSITARIO BBVA ,CITIBANK ESPAÑA ,BANCO DE CRÉDITO BALEAR,BANCO URQUIJO SABADELL BANCA PRIVADA ,UNO-E BANK,POPULAR BANCA PRIVADA,BANCO POPULAR HIPOTECARIO ,"FINANZIA, BANCO DE CRÉDITO ",BANKOA ,BANCO DE MADRID ,BANCA PUEYO,BANCO INVERSIS,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,UBS BANK,ALTAE BANCO,BANCOPOPULAR-E,BANCO ETCHEVERRÍA ,BANCO HALIFAX HISPANIA,BANCOFAR ,BANCO DE DEPÓSITOS,BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO FINANTIA SOFINLOC ,EBN BANCO DE NEGOCIOS,BANCO CETELEM,BNP PARIBAS ESPAÑA ,ARESBANK ,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK ,BANCO CONDAL ,DEUTSCHE BANK CREDIT ,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,BANCO CAMINOS
1. CAJA Y DEPÓSITOS EN BANCOS CENTRALES ..........................................................................................................,"26,85,184","24,46,951","4,78,836","7,58,196","16,26,457","4,71,188","3,48,934","4,79,337","72,956","1,38,378","1,45,516","2,24,618","1,70,729","1,62,288","38,733",0,"69,627","88,433","1,11,317","53,252","35,652","28,858","62,037","14,039","18,779","48,266","35,065","11,847","20,563",0,"18,245","37,409","25,330","21,194","37,640",99,793,"16,217","7,737","25,915","6,807","5,914","26,148","24,314","35,468","3,843","13,966","39,152","1,582","5,925",106,965,"3,089",6,"2,680","1,23,592",0,102,8,12,0,744,340,31,880,0,0,0,0,0,"1,433"
2. CARTERA DE NEGOCIACIÓN ..................................................................................................................................................................................,"4,37,14,329","7,06,40,791","50,79,706","4,09,173","13,63,028","19,20,140","4,41,437","2,98,538","23,179","68,562","1,83,881","32,330","7,62,983","14,301","66,688","1,42,091","2,160","2,83,900",0,"8,962","13,950","2,050","1,40,426",0,"75,581","40,473","12,43,820","4,81,312",0,0,"1,417","3,251","12,006",70,"1,003",0,126,"1,706",474,103,"26,438",14,"19,381","7,089",0,6,217,0,549,0,0,128,"54,576",0,6,0,0,0,0,"1,094",0,0,0,0,0,0,0,0,0,0,92
2.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,75,165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Crédito a la clientela ......................................................................................................................................................................,0,"79,212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4. Valores representativos de deuda ..........................................................................................................,"1,66,97,705","2,41,72,070","1,40,185",55,"76,845","15,34,057",0,"2,20,345",0,0,0,"1,405","5,529",0,0,0,0,0,0,0,0,0,"1,598",0,0,0,"11,07,215",566,0,0,0,0,2,0,0,0,0,0,0,0,"24,575",0,"8,496",0,0,0,0,0,0,0,0,0,"45,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
2.5. Otros instrumentos de capital ..........................................................................................................,"67,92,525","33,11,905","11,33,414",0,"1,42,196","1,37,836",0,"5,783",0,0,0,325,0,"1,230",0,0,0,0,0,0,0,0,0,0,0,0,"18,581",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,863",0,"9,818",0,0,0,127,0,0,0,0,0,"2,197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6. Derivados de negociación ......................................................................................................................................................................,"2,02,24,099","4,30,77,604","38,06,107","4,09,118","11,43,987","2,48,247","4,41,437","72,410","23,179","68,562","1,83,881","30,600","7,57,454","13,071","66,688","1,42,091","2,160","2,83,900",0,"8,962","13,950","2,050","1,38,828",0,"75,581","40,473","1,18,024","5,581",0,0,"1,417","3,251","12,004",70,"1,003",0,126,"1,706",474,103,0,14,"1,067","7,089",0,6,90,0,549,0,0,128,"7,258",0,6,0,0,0,0,"1,094",0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía ..........................................................................................................,"54,89,054","1,12,46,380","1,25,461",0,"48,144","8,90,918",0,0,0,0,0,"1,292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,41,527","3,70,305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,328",0,0,0,0,0,0,0,0,0,"27,113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. OTROS ACTIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"1,99,41,384",0,0,894,"13,243",0,"9,71,910",0,0,0,0,0,0,0,0,0,0,0,0,0,"18,599",0,0,0,0,0,0,0,0,0,0,0,0,"26,233",0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"7,110"
3.1. Depósitos en entidades de crédito ..........................................................................................................,0,"1,89,27,057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Crédito a la clientela ......................................................................................................................................................................,0,"10,14,327",0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,0,"9,57,597",0,0,0,0,0,0,0,0,0,0,0,0,0,"18,599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,110"
3.5. Otros instrumentos de capital ..........................................................................................................,0,0,0,0,0,"13,243",0,"14,313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía ..........................................................................................................,0,"68,05,267",0,0,0,0,0,"5,00,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA ..........................................................................................................,"1,55,91,088","1,51,13,263","86,70,415","88,24,263","1,10,98,357","62,28,222","13,54,385","20,04,324","16,27,694","6,14,419","78,610","3,35,094","5,84,145","1,86,618","23,87,243",0,836,61,0,"6,392","6,142","3,02,310","3,61,323",0,"39,82,999","10,776","10,41,904","2,844","4,279",0,"6,571","4,084","8,570","1,59,521","28,874","1,942",201,"98,766","11,160","88,006","82,716","1,28,967","74,200",300,"1,61,066","6,058","7,905",244,32,0,8,1,"1,29,708",0,"1,925",0,"2,90,119","32,123","6,721",549,0,819,0,47,993,0,0,0,0,0,"47,846"
4.1. Valores representativos de deuda ..........................................................................................................,"87,55,344","1,40,01,650","86,33,156","86,91,899","1,09,67,468","62,04,413","13,52,445","16,99,501","15,26,117","6,14,419","78,563","2,93,370","1,55,204","94,857","23,87,243",0,0,0,0,"6,313","5,816","2,67,688","1,23,121",0,"39,82,999","9,697","10,34,333",74,"4,025",0,0,"4,037",6,"1,59,195","25,428","1,942",0,"97,841",0,"56,922","82,716","1,28,305","73,877",0,"1,60,752","6,058","2,979",0,0,0,0,0,"22,482",0,0,0,0,0,"2,971",0,0,0,0,0,993,0,0,0,0,0,"33,851"
4.2. Otros instrumentos de capital ..........................................................................................................,"68,35,744","11,11,613","37,259","1,32,364","1,30,889","23,809","1,940","3,04,823","1,01,577",0,47,"41,724","4,28,941","91,761",0,0,836,61,0,79,326,"34,622","2,38,202",0,0,"1,079","7,571","2,770",254,0,"6,571",47,"8,564",326,"3,446",0,201,925,"11,160","31,084",0,662,323,300,314,0,"4,926",244,32,0,8,1,"1,07,226",0,"1,925",0,"2,90,119","32,123","3,750",549,0,819,0,47,0,0,0,0,0,0,"13,995"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"31,71,980","66,18,729","65,90,462","28,46,798","21,43,569","43,58,755","13,54,384","12,08,257","2,84,676",0,0,0,286,"68,023","18,180",0,0,0,0,34,0,"1,24,402",149,0,"2,12,218",1,"9,69,502",0,"4,025",0,0,0,12,"1,17,004",0,0,0,"67,741",0,0,0,"31,177","27,752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,771"
5. INVERSIONES CREDITICIAS  .................................................................................................................................................................,"26,41,80,880","20,91,47,507","10,43,44,735","6,81,29,562","6,89,40,652","4,33,62,213","2,88,14,650","2,43,99,699","1,86,07,095","1,99,09,117","1,30,81,488","89,91,137","1,52,49,421","83,27,663","79,52,655","1,00,35,653","95,48,321","75,43,503","39,47,200","53,52,203","47,76,314","37,53,810","76,01,710","28,54,122","78,66,677","41,61,648","47,32,674","17,95,729","64,57,215","8,23,001","34,94,062","23,14,374","19,94,394","12,33,891","17,26,282","23,62,010","63,52,075","15,05,331","9,86,677","6,87,490","6,59,807","3,41,504","5,06,301","13,19,346","11,89,883","11,55,446","4,50,268","19,76,568","13,60,304","3,99,623","39,57,922","3,85,608","4,67,666","34,35,233","3,03,981","22,24,647","81,696","1,71,423","1,15,803","1,19,918","97,630","67,732","23,748","12,19,999","96,657","33,350","20,940","17,040","12,805","9,106","7,73,427"
5.1. Depósitos en entidades de crédito ..........................................................................................................,"3,65,81,771","3,12,94,636","2,34,65,549","46,59,655","1,63,93,406","38,61,411","28,67,270","32,15,826","4,04,754","1,54,51,287","16,29,387","9,34,345","28,00,536","4,09,308","60,090","1,00,35,653","72,56,867","75,43,503","34,16,331","2,47,038","3,71,672","4,30,635","25,76,912","23,787","42,775","3,18,799","43,94,067","15,87,711","17,67,699","6,80,762","17,72,462","2,44,807","7,87,145","86,576","15,90,998","12,680","15,40,694","59,579","1,63,036","76,217","4,73,231","1,81,093","1,44,069","7,22,226","11,56,552","99,921","46,374","5,267","15,485","3,57,203","39,57,810","4,603","1,21,207","25,507","1,08,926","22,19,179","81,696","1,37,819","72,448","1,02,533",902,"25,495","7,675","2,445","27,393","33,350","20,929","17,040","7,798","9,106","1,70,324"
5.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,"3,00,330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3. Crédito a la clientela ......................................................................................................................................................................,"22,05,29,155","16,69,72,943","7,80,79,663","6,25,12,430","5,19,21,813","3,90,36,716","2,57,46,526","2,11,10,114","1,81,03,018","44,31,360","1,14,00,316","80,06,249","1,23,62,256","78,80,231","78,27,655",0,"22,89,698",0,"2,02,592","50,84,957","43,86,715","32,93,851","50,15,575","28,30,133","78,10,206","38,24,526","3,02,508","71,774","46,75,751","17,575","17,09,209","20,64,133","12,05,232","11,47,224","1,33,763","23,48,470","48,08,808","14,35,305","8,22,763","6,10,852","1,19,768","1,43,102","3,58,466","5,91,519","30,325","10,55,424","4,02,919","19,70,611","13,35,121","42,413",108,"3,79,375","3,44,219","34,04,231","1,93,762","5,078",0,"10,229",49,144,"96,728","36,040","16,070","12,17,445","38,348",0,0,0,"5,006",0,"5,99,640"
5.4. Valores representativos de deuda ..........................................................................................................,"2,512",0,"4,85,878",0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,"3,23,007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,314","43,216",0,0,36,0,0,"30,884",0,0,0,0,0,0
5.5. Otros activos financieros ......................................................................................................................................................................,"70,67,442","1,08,79,928","23,13,645","9,57,477","3,25,103","4,64,086","2,00,854","73,759","99,323","26,063","51,785","50,543","86,629","38,124","64,910",0,"1,756",0,"5,270","20,208","17,927","29,324","9,223",202,"13,696","18,323","36,099","1,36,244","13,765","1,24,664","12,391","5,434","2,017",91,"1,521",860,"2,573","10,447",878,421,"66,808","17,309","3,766","5,601","3,006",101,975,690,"9,698",7,4,"1,630","2,240","5,495","1,293",390,0,61,90,"17,241",0,"6,161",3,109,32,0,11,0,1,0,"3,463"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"45,66,161","10,23,585","4,03,084","8,50,657","1,33,48,766",0,"11,76,536","47,93,737","89,28,282","13,50,000","11,13,957","7,28,795","12,27,907",0,0,0,"21,86,588",0,0,"6,88,729","5,13,048",0,"6,99,599",0,0,"5,43,045",0,"13,24,628","10,250",0,0,"2,66,751","1,98,563",0,0,0,"19,68,060",0,"63,383",0,"2,440","64,557","66,278",0,"32,462",0,150,0,0,"26,501",0,"2,45,212","1,17,775",0,0,0,0,"1,29,123",0,0,0,0,0,0,0,0,0,0,0,0,"1,29,415"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ..........................................................................................................,"54,02,425",0,0,0,235,0,0,"78,139",0,0,0,"66,548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,915",0,0,0,0,0,0,0,"11,619"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"13,04,701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,106"
9. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,"-15,211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. DERIVADOS DE COBERTURA ..........................................................................................................,"10,03,736","19,44,803","4,65,091","2,71,704","1,71,189","87,068","21,794","38,502",555,"55,532","5,221","2,596","6,667","6,802","1,72,180",0,0,0,"6,065","2,416","2,073","12,730",0,0,"3,06,918","5,540",5,0,"3,732",0,0,"1,005","2,012",0,"15,470",76,"30,279",0,21,0,0,0,0,0,0,76,0,0,0,0,"21,342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798
11. ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,"1,07,821","75,845","3,75,040","54,912","90,538","6,268","7,065","29,676","5,572","6,596","42,812","14,855",647,"2,367","25,649",0,0,0,0,"8,320","7,720",582,0,"1,289",0,"7,655",0,0,"2,817",0,0,"1,741",0,1,0,"1,176",490,551,0,55,0,0,344,0,0,0,"3,039","4,683",0,0,0,24,"1,033",0,0,"3,671",1,0,0,0,0,0,0,"2,667",0,3,0,0,0,0,0
11.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
