Var,0182,0049,0030,0081,0075,0128,0065,0072,0093,0224,0004,0042,0019,0061,1004,0038,0036,0129,0073,0082,0097,0046,0086,0223,0231,0095,0198,0094,0130,0057,0122,0024,0185,0227,0233,0216,0009,0138,0059,0078,0232,0186,0142,0226,0099,0229,0031,0217,0125,0003,0063,0220,0211,0225,0058,0136,0113,0188,0184,0011,0133,0200,0021,0205,0219,0132,0115,0121,0091,0083,0234
ACTIVO,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO SANTANDER ,BANCO ESPAÑOL DE CRÉDITO ,BANCO SABADELL,BANCO POPULAR ESPAÑOL ,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANCO GUIPUZCOANO,DEUTSCHE BANK S.A.E.,BANCA MARCH,BANCO DE CRÉDITO LOCAL DE ESPAÑA,BANESTO BANCO DE EMISIONES ,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,BANCO DE CASTILLA ,BANCO DE GALICIA,BANCO GALLEGO,BANCO BANIF,GENERAL ELECTRIC CAPITAL BANK,DEXIA SABADELL,BANCO DE VASCONIA ,BANCO COOPERATIVO ESPAÑOL ,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO CAIXA GERAL,BANCO DEPOSITARIO BBVA ,CITIBANK ESPAÑA ,BANCO DE CRÉDITO BALEAR,BANCO URQUIJO SABADELL BANCA PRIVADA ,UNO-E BANK,POPULAR BANCA PRIVADA,BANCO POPULAR HIPOTECARIO ,"FINANZIA, BANCO DE CRÉDITO ",BANKOA ,BANCO DE MADRID ,BANCA PUEYO,BANCO INVERSIS,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,UBS BANK,ALTAE BANCO,BANCOPOPULAR-E,BANCO ETCHEVERRÍA ,BANCO HALIFAX HISPANIA,BANCOFAR ,BANCO DE DEPÓSITOS,BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO FINANTIA SOFINLOC ,EBN BANCO DE NEGOCIOS,BANCO CETELEM,BNP PARIBAS ESPAÑA ,ARESBANK ,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK ,BANCO CONDAL ,DEUTSCHE BANK CREDIT ,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,BANCO CAMINOS
1. CAJA Y DEPÓSITOS EN BANCOS CENTRALES ..........................................................................................................,"12,57,417","58,28,356","9,00,913","8,52,468","12,25,809","5,51,785","4,57,182","5,58,769","63,157","1,14,615","1,49,934","1,95,669","2,24,049","1,42,102","2,021",0,"71,198","68,854","93,770","63,715","48,347","39,755","43,126","12,569","60,317","41,304","9,81,552","16,215","22,809",0,"46,002","31,885","28,724","24,452","2,957",40,86,"21,190","7,825","19,409","4,306","6,483","18,020","32,241","8,476","3,836","5,168","38,939","6,058","5,873",106,"1,031","2,170",10,"6,082","17,660",0,128,10,12,0,821,334,37,71,0,0,0,0,0,"8,231"
2. CARTERA DE NEGOCIACIÓN ..................................................................................................................................................................................,"4,54,86,528","6,43,81,999","48,66,693","3,38,965","13,92,511","25,11,130","99,158","1,74,037","9,918","1,82,574","1,54,859","65,531","7,38,464","15,245","62,568","2,52,300","7,288","3,20,505",0,"7,041","8,394","1,511","1,46,030",0,"1,32,612","31,665","11,77,209","1,93,902",0,0,"2,457","1,305","15,788",110,637,0,"2,589","11,032",972,120,"25,507",34,"21,263","6,361",0,11,228,0,837,0,0,58,"53,687",0,9,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,675
2.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,87,985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Crédito a la clientela ......................................................................................................................................................................,0,"57,531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4. Valores representativos de deuda ..........................................................................................................,"1,82,95,576","2,48,91,826","2,03,483",53,"68,361","21,24,025",0,"98,357",0,0,0,"28,692","7,032",0,0,0,0,0,0,0,0,0,"5,397",0,0,0,"10,45,827",720,0,0,0,0,0,0,0,0,0,"8,003",0,0,"22,024",0,"10,004",0,0,0,0,0,0,0,0,0,"49,501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675
2.5. Otros instrumentos de capital ..........................................................................................................,"72,13,645","29,45,481","12,61,957",0,"4,92,549","1,57,508",0,"4,006",0,0,0,291,0,"5,267",0,0,0,0,0,0,0,0,0,0,0,0,"21,336",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,483",0,"10,021",0,0,0,184,0,0,0,0,0,"1,323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6. Derivados de negociación ......................................................................................................................................................................,"1,99,77,307","3,64,87,161","34,01,253","3,38,912","8,31,601","2,29,597","99,158","71,674","9,918","1,82,574","1,54,859","36,548","7,31,432","9,978","62,568","2,52,300","7,288","3,20,505",0,"7,041","8,394","1,511","1,40,633",0,"1,32,612","31,665","1,10,046","5,197",0,0,"2,457","1,305","15,788",110,637,0,"2,589","3,029",972,120,0,34,"1,238","6,361",0,11,44,0,837,0,0,58,"2,863",0,9,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía ..........................................................................................................,"86,83,464","1,55,66,308","1,69,036",0,"35,069","19,29,653",0,0,0,0,0,"26,794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,50,963","1,75,395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,295",0,0,0,0,0,0,0,0,0,"30,384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
