Var,0182,0049,0030,0081,0075,0128,0065,0072,0093,0224,0004,0042,0019,0061,1004,0038,0036,0129,0073,0082,0097,0046,0086,0223,0231,0095,0198,0094,0130,0057,0122,0024,0185,0227,0233,0216,0009,0138,0059,0078,0232,0186,0142,0226,0099,0229,0031,0217,0125,0003,0063,0220,0211,0225,0058,0136,0113,0188,0184,0011,0133,0200,0021,0205,0219,0132,0115,0121,0091,0083,0234
ACTIVO,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO SANTANDER ,BANCO ESPAÑOL DE CRÉDITO ,BANCO SABADELL,BANCO POPULAR ESPAÑOL ,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANCO GUIPUZCOANO,DEUTSCHE BANK S.A.E.,BANCA MARCH,BANCO DE CRÉDITO LOCAL DE ESPAÑA,BANESTO BANCO DE EMISIONES ,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,BANCO DE CASTILLA ,BANCO DE GALICIA,BANCO GALLEGO,BANCO BANIF,GENERAL ELECTRIC CAPITAL BANK,DEXIA SABADELL,BANCO DE VASCONIA ,BANCO COOPERATIVO ESPAÑOL ,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO CAIXA GERAL,BANCO DEPOSITARIO BBVA ,CITIBANK ESPAÑA ,BANCO DE CRÉDITO BALEAR,BANCO URQUIJO SABADELL BANCA PRIVADA ,UNO-E BANK,POPULAR BANCA PRIVADA,BANCO POPULAR HIPOTECARIO ,"FINANZIA, BANCO DE CRÉDITO ",BANKOA ,BANCO DE MADRID ,BANCA PUEYO,BANCO INVERSIS,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,UBS BANK,ALTAE BANCO,BANCOPOPULAR-E,BANCO ETCHEVERRÍA ,BANCO HALIFAX HISPANIA,BANCOFAR ,BANCO DE DEPÓSITOS,BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO FINANTIA SOFINLOC ,EBN BANCO DE NEGOCIOS,BANCO CETELEM,BNP PARIBAS ESPAÑA ,ARESBANK ,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK ,BANCO CONDAL ,DEUTSCHE BANK CREDIT ,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,BANCO CAMINOS
1. CAJA Y DEPÓSITOS EN BANCOS CENTRALES ..........................................................................................................,"91,56,826","80,97,146","15,37,846","8,92,494","37,64,119","4,36,845","6,24,041","3,96,184","4,27,312","1,00,506","1,48,008","3,46,886","3,29,387","1,79,455","2,17,419",0,"66,146","1,14,857","1,01,001","60,221","62,196","75,320","1,78,244","8,883","35,598","38,144","12,56,519","8,669","21,635",0,"33,440","35,789","30,545","20,897","13,256",71,15,"57,423","6,624","40,925","6,820","5,215","26,504","22,642","15,926","3,850","11,800","35,803","1,854","6,096",106,"1,071","1,357",9,"4,596","16,777",0,572,7,14,0,"1,030",2,36,533,0,0,0,0,0,"3,244"
2. CARTERA DE NEGOCIACIÓN ..................................................................................................................................................................................,"4,58,06,359","6,84,09,008","44,77,345","3,51,968","17,59,342","15,16,282","1,01,380","5,39,368","21,065","63,433","2,21,481","75,908","6,33,260","11,866","87,964","1,39,990","3,709","2,93,025",0,"5,666","9,555","2,985","1,40,873",0,"76,816","52,914","14,98,021","50,813",0,0,"1,365","2,222","8,030",82,110,0,74,"1,576",261,0,"16,557",55,"7,197","7,010",0,4,"1,321",0,501,0,0,116,"48,929",0,9,0,0,0,0,917,0,0,0,0,0,0,0,0,0,0,0
2.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47,250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Crédito a la clientela ......................................................................................................................................................................,0,"32,803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4. Valores representativos de deuda ..........................................................................................................,"1,48,18,821","2,00,01,673","1,45,053",57,"63,821","12,30,313","1,607","4,67,030",0,0,0,"49,330","6,234",0,0,0,0,0,0,0,0,0,"6,188",0,0,0,"13,73,602",560,0,0,0,0,0,0,0,0,0,0,0,0,"12,248",0,"3,939",0,0,0,"1,003",0,0,0,0,0,"44,411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5. Otros instrumentos de capital ..........................................................................................................,"71,79,087","26,31,340","8,84,756",0,"7,24,545","97,929",0,"3,522",0,0,0,202,0,"1,620",0,0,0,0,0,0,0,0,0,0,0,0,"16,283",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,309",0,"2,257",0,0,0,70,0,0,0,0,0,"1,174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6. Derivados de negociación ......................................................................................................................................................................,"2,38,08,451","4,57,43,192","34,47,536","3,51,911","9,70,976","1,88,040","99,773","68,816","21,065","63,433","2,21,481","26,376","6,27,026","10,246","87,964","1,39,990","3,709","2,93,025",0,"5,666","9,555","2,985","1,34,685",0,"76,816","52,914","1,08,136","3,003",0,0,"1,365","2,222","8,030",82,110,0,74,"1,576",261,0,0,55,"1,001","7,010",0,4,248,0,501,0,0,116,"3,344",0,9,0,0,0,0,917,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía ..........................................................................................................,"33,04,384","90,38,807","55,713",0,0,"6,16,843",0,0,0,0,0,"49,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,29,070","30,732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,"2,954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
